timestamps,TP9,AF7,AF8,TP10,Right AUX
1760229487.460,-23.438,-24.414,-23.438,-17.090,0.000
1760229487.464,-19.531,-24.414,-26.367,-19.043,0.000
1760229487.468,-17.578,-26.367,-25.391,3.418,0.000
1760229487.472,-20.508,-32.227,-29.297,-7.324,0.000
1760229487.476,-19.043,-35.156,-38.086,-19.043,0.000
1760229487.480,-16.602,-35.645,-28.320,-7.812,0.000
1760229487.484,-14.648,-36.621,-26.367,-4.395,0.000
1760229487.488,-3.418,-32.715,-33.691,-8.301,0.000
1760229487.492,-11.230,-37.598,-28.809,-14.648,0.000
1760229487.495,-19.043,-41.504,-29.297,-21.484,0.000
1760229487.499,-11.230,-39.551,-28.320,-14.648,0.000
1760229487.503,-8.789,-40.039,-26.855,-12.695,0.000
1760229487.507,-12.207,-32.715,-28.809,-21.484,0.000
1760229487.511,-14.648,-29.785,-28.809,-20.996,0.000
1760229487.515,-13.672,-30.273,-28.809,-19.043,0.000
1760229487.519,-10.254,-27.344,-30.273,-20.996,0.000
1760229487.523,-15.137,-26.855,-28.809,-20.020,0.000
1760229487.527,-21.484,-24.902,-27.832,-23.926,0.000
1760229487.531,-28.320,-24.414,-29.297,-28.320,0.000
1760229487.534,-16.113,-26.367,-26.855,-22.949,0.000
1760229487.538,-8.789,-27.832,-27.832,-18.066,0.000
1760229487.542,-21.484,-25.879,-34.668,-20.508,0.000
1760229487.546,-20.508,-25.391,-32.227,-30.273,0.000
1760229487.550,-10.742,-25.879,-30.762,-22.461,0.000
1760229487.554,-18.555,-29.297,-33.691,-9.766,0.000
1760229487.558,-31.250,-28.320,-35.156,-19.043,0.000
1760229487.562,-22.461,-20.996,-33.203,-25.879,0.000
1760229487.566,-21.484,-23.438,-28.809,-29.785,0.000
1760229487.570,-19.531,-25.391,-35.645,-18.066,0.000
1760229487.574,-20.508,-25.391,-40.527,-14.648,0.000
1760229487.577,-24.414,-28.320,-33.203,-23.438,0.000
1760229487.581,-24.902,-26.367,-26.855,-20.508,0.000
1760229487.585,-22.949,-21.484,-27.344,-19.043,0.000
1760229487.589,-20.996,-22.949,-20.996,-16.602,0.000
1760229487.593,-25.879,-30.273,-16.602,-24.414,0.000
1760229487.597,-25.879,-31.738,-20.020,-26.855,0.000
1760229487.601,-24.414,-32.715,-20.996,-15.625,0.000
1760229487.605,-24.902,-29.297,-24.414,-15.137,0.000
1760229487.609,-30.762,-26.855,-25.391,-21.973,0.000
1760229487.613,-31.250,-27.832,-23.438,-23.438,0.000
1760229487.616,-28.809,-30.762,-27.832,-14.160,0.000
1760229487.620,-27.832,-35.156,-28.809,-8.789,0.000
